Data:          2021_09_26_15_43_39
Versão:        v4.1.0 / dupla / radar / 300s

Descanso:      0
Quedas:        13

patricia:      11173 pontos / 131 golpes / 65.28 km/h
didi:          11104 pontos / 132 golpes / 64.43 km/h

Parcial:       22277 pontos
Desequilibrio: 00000 (-)
Quedas:        05347 (-)

FINAL:         16930 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
544575   <-   072
544941   ->   046
545536   <-   066
545960   ->   045
546453   <-   074
546878   ->   039
547476   <-   068
547841   ->   035
548586   <-   064
549011   ->   040
549607   <-   067
550336   ->   037
550636   <-   070
551336   ->   036
551721   <-   044
553216   <-   039
553896   ->   060
554371   <-   042
555051   ->   063
555456   <-   050
556011   ->   065
556397   <-   045
557036   ->   061
557461   <-   040
557866   <-   038


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
586177   ->   058
586646   <-   047
587287   ->   063
587671   <-   041
588396   ->   067
588906   <-   039
589461   ->   068
589806   <-   053
590308   ->   058
590742   <-   042


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
604541   ->   054
605056   <-   039
605741   ->   060
606166   <-   045
606801   ->   068
607146   <-   052
607745   ->   066
608896   ->   045
609406   <-   044
610130   ->   067
610473   <-   049
611068   ->   038
611756   <-   065
612137   ->   041
612776   <-   063
613251   ->   039
613891   <-   072
614231   ->   043
614846   <-   073
615231   ->   044
615788   <-   071
616192   ->   043



