Data:          2021-10-02_12_30_45
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        9

cris:          09057 pontos / 105 golpes / 65.46 km/h
bida:          09841 pontos / 120 golpes / 63.69 km/h

Parcial:       18898 pontos
289427   <-   043
290025   ->   071
290504   <-   045
291139   ->   071
291512   <-   051
292069   ->   064
292563   <-   041
293201   ->   045
296403   ->   072
296786   <-   047
298148   <-   044
298914   ->   074
300126   ->   064
300538   <-   056
301138   ->   043
301880   <-   046
302446   ->   066
302870   <-   049
303505   ->   070
303892   <-   048
304531   ->   068
305217   <-   038
305640   ->   069
306068   <-   041
306810   ->   063
307277   <-   049
307901   ->   063
308402   <-   048
308992   ->   069
309333   <-   049
309931   ->   042
310952   <-   037
311375   ->   063
311809   <-   047
312446   ->   055
313002   <-   040
313729   ->   054
314234   <-   038
315066   ->   061
316477   ->   068
316900   <-   051
317473   ->   050
318907   ->   072
319333   <-   048
319977   ->   060
320452   <-   046
321106   ->   063
321539   <-   038
322340   ->   073
322702   <-   045
323456   ->   055
324218   <-   036
324602   ->   070
324988   <-   050
325588   ->   068
326009   <-   053
326698   ->   054
327246   <-   039
327890   ->   037
328637   <-   066
329064   ->   042
329667   <-   065
330085   ->   041
330769   <-   060
331279   ->   035
332006   <-   073
333576   <-   038


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
358471   <-   064
358906   ->   040
359546   <-   043
361108   <-   064
362386   <-   060
362814   ->   037
363537   <-   073
363967   ->   046
364480   <-   068
367889   <-   045
368483   ->   037
369066   <-   069
369442   ->   043
370085   <-   074
370512   ->   044
371055   <-   060
371512   ->   043
372068   <-   072
372501   ->   038
373101   <-   068
373434   ->   037
374164   <-   067
374566   ->   041
375122   <-   063
375550   ->   039
376177   <-   073
376599   ->   040
377198   <-   073
377563   ->   039
378175   <-   072
378600   ->   041
379199   <-   064
379623   ->   040
380176   <-   072
380521   ->   040
381178   <-   068
382524   <-   064
383958   <-   067
385872   ->   059
386344   <-   047
386968   ->   065
387345   <-   041
388101   ->   064
388460   <-   050
389051   ->   066


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
488549   <-   046
489200   ->   063
489704   <-   050
490213   ->   055
490687   <-   041
491449   ->   066
492199   <-   042
492579   ->   065
493272   <-   051
493606   ->   061
494504   <-   036
494853   ->   063
495317   <-   049
495938   ->   065
496403   <-   048
496963   ->   071
497338   <-   054


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
506343   ->   069
506775   <-   054
507370   ->   072
507812   <-   052
508347   ->   070
508778   <-   051
509333   ->   068
509711   <-   051
510288   ->   063
510768   <-   057
511379   ->   060
511908   <-   050
512468   ->   075
512855   <-   051
513533   ->   073
513851   <-   060
514471   ->   072
514907   <-   054
515432   ->   061
515909   <-   042
516606   ->   062
517112   <-   047
517709   ->   069
518139   <-   052
518736   ->   067
519124   <-   046
521339   ->   062
521772   <-   050
522405   ->   074
522798   <-   052
523340   ->   045
525586   <-   070
526873   <-   040
527503   ->   041
528140   <-   068
529379   <-   047
529942   ->   040
530603   <-   073
531008   ->   044
531646   <-   067
532059   ->   046
532603   <-   076
532989   ->   045
533568   <-   066


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
545898   <-   066
546322   ->   041
546965   <-   045
547643   ->   043
548156   <-   071
548628   ->   042
549223   <-   070
549647   ->   046
550164   <-   073
550589   ->   045
551147   <-   065
551572   ->   037
552210   <-   071
552637   ->   042
553189   <-   070
553662   ->   040
554218   <-   066
554602   ->   038
555324   <-   076
555747   ->   042
556352   <-   046
557712   <-   073
558936   <-   068
559316   ->   036
559974   <-   072
560321   ->   037
563985   ->   052
565396   ->   069
565820   <-   044
566377   ->   074
566764   <-   042
567530   ->   071
567955   <-   047
568534   ->   071
570837   <-   043
571499   ->   072
576425   ->   035
577149   <-   068
577536   ->   041
580877   ->   038
581695   <-   063
581989   ->   040


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
600531   <-   069
601005   ->   039
601679   <-   070
602107   ->   047
602621   <-   069
603003   ->   039
603735   <-   038
604335   ->   038
605034   <-   070
605348   ->   045
606008   <-   071
606409   ->   037
607076   <-   041
607803   ->   043
608361   <-   069
608782   ->   046
609308   <-   066
609767   ->   047
610243   <-   070
610668   ->   047
611160   <-   065
611565   ->   037
612267   <-   066
613521   <-   070
614740   <-   042
616127   <-   061
619069   <-   071
619408   ->   043
623528   <-   039



