Data:          2021-10-03_09_01_52
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      2
Quedas:        18

jean:          09863 pontos / 180 golpes / 57.47 km/h
dani:          10403 pontos / 206 golpes / 59.02 km/h

Parcial:       20266 pontos
SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
394286   <-   063
394836   ->   057
395266   <-   064
395926   ->   056
396186   <-   063
396931   ->   051
397231   <-   062
397911   ->   041
398406   <-   040
398996   ->   063
399386   <-   059
399856   ->   057
400346   <-   057
400811   ->   051
401426   <-   055
401896   ->   064
402311   <-   051
402906   ->   062
403291   <-   060
403886   ->   061
404226   <-   055


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
413826   <-   054
414190   ->   060
414661   <-   058
415106   ->   057
415661   <-   050
416346   ->   048
416936   <-   059
417366   ->   043
418046   <-   037
418693   ->   042
419376   <-   061
419886   ->   058
420226   <-   052
420866   ->   059
421296   <-   060
421846   ->   062
422186   <-   058
422981   ->   035
423616   <-   041
424216   ->   064
424556   <-   055
425091   ->   051
425646   <-   052
426202   ->   067
426586   <-   045
427176   ->   045
427803   <-   058
428306   ->   063
428736   <-   037
430211   <-   051
430806   ->   049


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
445786   <-   059
446276   ->   053
446786   <-   064
447336   ->   058
447726   <-   061
448261   ->   053
448746   <-   068
449236   ->   058
449666   <-   065
450136   ->   050
450646   <-   041
451436   ->   040
452141   <-   068
452606   ->   046
453226   <-   063
453701   ->   054
454206   <-   063
454716   ->   042
455406   <-   058
455921   ->   057
456386   <-   045
457027   ->   060


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
470171   <-   057
470721   ->   057
471151   <-   057
471676   ->   065
472026   <-   055
472616   ->   060
475716   ->   066
476056   <-   047
476781   ->   058
477206   <-   044
477851   ->   057
478276   <-   054
478936   ->   038
479446   <-   053
480086   ->   064
480451   <-   048
481086   ->   036
482456   ->   043
483226   <-   060
483756   ->   057
484136   <-   063
484606   ->   058
485081   <-   055
485586   ->   057
486061   <-   058
486511   ->   035
487321   <-   057
487826   ->   045
488431   <-   057
488936   ->   057
489366   <-   052
490646   <-   037
491416   ->   060
492016   <-   035
492656   ->   055
493121   <-   050
493721   ->   060
494106   <-   047
494716   ->   058
495171   <-   052
495706   ->   065
496146   <-   051
496706   ->   066
497051   <-   047
497666   ->   054
498181   <-   052
498736   ->   048
499331   <-   057
499816   ->   050
500481   <-   039
503171   ->   038
503786   <-   045
504386   ->   047
505006   <-   053
505516   ->   055
506031   <-   058
506536   ->   055
507031   <-   055
507631   ->   051
508101   <-   047
508806   ->   050
509286   <-   057
509806   ->   050
510363   <-   049
510936   ->   053
513326   <-   059
513816   ->   043
514501   <-   058
514971   ->   052
515521   <-   055
516016   ->   049
516568   <-   056
517081   ->   052
517636   <-   058
518151   ->   044
518746   <-   039
519486   ->   067


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
722116   <-   063
722626   ->   052
723136   <-   049
725146   ->   040
725846   <-   053
726466   ->   057
726891   <-   051
727451   ->   052
727936   <-   054
728426   ->   054
728946   <-   058
729391   ->   058
729856   <-   055
730371   ->   057
730841   <-   058
731346   ->   055
731776   <-   061
732246   ->   053
732756   <-   058
733226   ->   057
733696   <-   051
734256   ->   056
734746   <-   050
736916   ->   044
737476   <-   052
737986   ->   054
738586   <-   054
738966   ->   057
739566   <-   052
740006   ->   045
740606   <-   056
741080   ->   048


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
755866   <-   058
756336   ->   055
756796   <-   061
757806   <-   063
758446   ->   055
758846   <-   051
759746   <-   059
760216   ->   057
760856   <-   036
761476   ->   037
762031   <-   039
762731   ->   047
763286   <-   055
763836   ->   057
764271   <-   055
764781   ->   057
765206   <-   054
765721   ->   056
766186   <-   056
766656   ->   055
767126   <-   054
767641   ->   057
768236   <-   048
768616   ->   049
769196   <-   057
769691   ->   054
770136   <-   048
770756   ->   052
771286   <-   053
771866   ->   058
772246   <-   052
772826   ->   059
773206   <-   056
777106   ->   038
778646   ->   041
779196   <-   051
779781   ->   058
780186   <-   057
780646   ->   058
781186   <-   053
781701   ->   057
782126   <-   045
782746   ->   047
783296   <-   057
783811   ->   056
784276   <-   057


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
799766   <-   057
800296   ->   056
800771   <-   057
801241   ->   042
801924   <-   037
804206   ->   055
804631   <-   059
805096   ->   060
805616   <-   052
806146   ->   053
806616   <-   039
807996   <-   051
808536   ->   052
809091   <-   054
809601   ->   055
810066   <-   054
810586   ->   059
811011   <-   055
811516   ->   057
811946   <-   060
812511   ->   054
812946   <-   037
814401   <-   058
814891   ->   056
815356   <-   054
815916   ->   058
816296   <-   061
816816   ->   047
817406   <-   055
817881   ->   053
818416   <-   054
818966   ->   056
819396   <-   061
819886   ->   056
820356   <-   055
820866   ->   043
821506   <-   059
821996   ->   054
822511   <-   053
823036   ->   054
823511   <-   059
823981   ->   045
824596   <-   051
825156   ->   049
825711   <-   058
826181   ->   045
826816   <-   037


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
839471   <-   055
839936   ->   052
840451   <-   066
840921   ->   055
841391   <-   057
841916   ->   052


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
849516   <-   059
850006   ->   055
850606   <-   052
851056   ->   057
851460   <-   060
852006   ->   063
852356   <-   056
852952   ->   063
853296   <-   058
853891   ->   063
854226   <-   052
854832   ->   063
855171   <-   055
855726   ->   060
856151   <-   056
856706   ->   061
857071   <-   044
857706   ->   062
858096   <-   046


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
873516   <-   055
874031   ->   053
874516   <-   051
875076   ->   039
876676   ->   042
877096   <-   049
877656   ->   046
878296   <-   049
878766   ->   054
879531   <-   053
879806   ->   037
880446   <-   037
881876   <-   055
882346   ->   051
883036   <-   048
883416   ->   044
884056   <-   041
884717   ->   049
885206   <-   050
885807   ->   054
887106   ->   035
890031   ->   040
890666   <-   056
892156   <-   044
892846   ->   044
893376   <-   057


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
906071   <-   056
906626   ->   054
907096   <-   058
907651   ->   055
908036   <-   048
908696   ->   038
909401   <-   059
909892   ->   055
910316   <-   064
910807   ->   053
911316   <-   044
911936   ->   047
912487   <-   053
913046   ->   051
913516   <-   057
913986   ->   052
914536   <-   060
914971   ->   051
915547   <-   057
916036   ->   044
916676   <-   062
917146   ->   052
917696   <-   057
918166   ->   038
918806   <-   036
919512   ->   047
920151   <-   060
920601   ->   048
921196   <-   058



