Data:          2021-10-02_11_51_54
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        20

patricia:      08551 pontos / 106 golpes / 63.40 km/h
didi:          09016 pontos / 112 golpes / 62.75 km/h

Parcial:       17567 pontos
384965   <-   044
385600   ->   074
390595   ->   064
390845   <-   047
391915   <-   047


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
406130   ->   056
407530   ->   047
408130   <-   042
408790   ->   061
409220   <-   049
409945   ->   065
410245   <-   040
410970   ->   063
411390   <-   042
412080   ->   038
412970   <-   040
414000   <-   052
414275   ->   040
415001   <-   045
415680   ->   069
416025   <-   050
416600   ->   055
417115   <-   040
417815   ->   067


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
427500   ->   061
427925   <-   053
428570   ->   066
429530   ->   069


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
445805   ->   061
446275   <-   047
448195   ->   039
448645   <-   073
449072   ->   045
449670   <-   074
450010   ->   040


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
462871   <-   055
463518   ->   038
464235   <-   072
464617   ->   038
465345   <-   078
465735   ->   043
466373   <-   067
466815   ->   038
467525   <-   063
467905   ->   045
468585   <-   074
468931   ->   047
469615   <-   072
469998   ->   044
470635   <-   077
471785   <-   080
472170   ->   048
472790   <-   076
473175   ->   047
475395   <-   039
476115   ->   063
476525   <-   048
479496   <-   045
479748   ->   066
480175   <-   053
480689   ->   071
481046   <-   054
481600   ->   072
481940   <-   057
482515   ->   070
483030   <-   049
483925   <-   052
484350   ->   063
484800   <-   055
485389   ->   073
485785   <-   049
486380   ->   073
486720   <-   053
487300   ->   067
487640   <-   049
488315   ->   068
488900   <-   048
492480   <-   070
492953   ->   044
493893   ->   044
494425   <-   042
496445   <-   037
496750   ->   054
498030   ->   066
498455   <-   051
499005   ->   069
499350   <-   047
499995   ->   072
500335   <-   050
500890   ->   072


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
519535   ->   055
520900   ->   039
521670   <-   039
522370   ->   052
522965   <-   045
524760   <-   037
525060   ->   063
525745   <-   046
526105   ->   042
526915   <-   040
527510   ->   064
527940   <-   038
529770   <-   067
530155   ->   036
530969   <-   070
531354   ->   048
531908   <-   079
533110   <-   080
534276   <-   084
534680   ->   046
535234   <-   052
536730   <-   035
538495   <-   075
538945   ->   043
539570   <-   075
541105   <-   089


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
562200   ->   057
562676   <-   048
563350   ->   061
563755   <-   054
564350   ->   068
564755   <-   050
565314   ->   067
565696   <-   049
566342   ->   070
566726   <-   050
567235   ->   065
567620   <-   042
568235   ->   035
568960   <-   040
569725   ->   063
570115   <-   051
570690   ->   045
571435   <-   042
571885   ->   061
572315   <-   049
572910   ->   051
573465   <-   049
574065   ->   072
574445   <-   052
574955   ->   073
576195   ->   036
577820   ->   035


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
589465   ->   056
590100   <-   055
590530   ->   038
591325   <-   061
591755   ->   044
592320   <-   072
592705   ->   039
593600   <-   066
593969   ->   045
594646   <-   072
595245   ->   044
596315   ->   040
596698   <-   080
597039   ->   039
597805   <-   076
598995   <-   038
599680   ->   063
600345   <-   036
600790   ->   038
601816   <-   039
602240   ->   049
602735   <-   048
603350   ->   067
603885   <-   045
604395   ->   073
604865   <-   048
605403   ->   062


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
617053   ->   062
617520   <-   051
618160   ->   056
618755   <-   046
619095   ->   069
619605   <-   050
620077   ->   065
620420   <-   055
622015   ->   062
622275   <-   053
622786   ->   039
623598   <-   037
625645   ->   037


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
639295   <-   047
639770   ->   068
641084   ->   040
641380   <-   051
642029   ->   068
642415   <-   053
642991   ->   067
643415   <-   052
643970   ->   071
644350   <-   054
644890   ->   059
645360   <-   044
646080   ->   064


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
655220   ->   045
658305   ->   064
658690   <-   044
659390   ->   061
660505   ->   041
661635   ->   046
662590   ->   046
664465   <-   039
665135   ->   038
666413   ->   044
667057   <-   074
668335   <-   048
670230   ->   042
670865   <-   048
672944   ->   059
673370   <-   046
674010   ->   070


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
691801   ->   060
692276   <-   050
692891   ->   063
693296   <-   045
693974   ->   061
694360   <-   045
695040   ->   069
695470   <-   038
697690   ->   041
698670   <-   063
698815   ->   041
699608   <-   063
700075   ->   039
702215   <-   068
702640   ->   042
703300   <-   077
703680   ->   047
704280   <-   071
705730   <-   047
706415   ->   039
707440   ->   043
708124   <-   076
708505   ->   049
709080   <-   071
709505   ->   048


SEQUÊNCIA 20
============

TEMPO   DIR   KMH
-----   ---   ---
723603   ->   056
724120   <-   055
724740   ->   052



