Data:          2021-10-03_09_42_22
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      2
Quedas:        15

douglas:       10872 pontos / 122 golpes / 66.69 km/h
simone:        10674 pontos / 139 golpes / 61.71 km/h

Parcial:       21546 pontos
Desequilibrio: 00000 (-)
Quedas:        06464 (-)

FINAL:         15082 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
688245   ->   047
688735   <-   061
689075   ->   047
689610   <-   061
690805   <-   063
691270   ->   044
691870   <-   065
692340   ->   048
692810   <-   057
693575   ->   044
693875   <-   064
694215   ->   049
694705   <-   070
695175   ->   045
696970   <-   044
697500   ->   044
698675   ->   039
699250   <-   065
699675   ->   045
700170   <-   044


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
719665   <-   046
720365   ->   060
721585   ->   057
722015   <-   044
722775   ->   064
723125   <-   050
723765   ->   047
724360   <-   043
725028   ->   065
725450   <-   048
726090   ->   065
726455   <-   048
727045   ->   063
727475   <-   047
728115   ->   072
728495   <-   039
729225   ->   073
729565   <-   047
730205   ->   072
730590   <-   047
731185   ->   071
731530   <-   051
732170   ->   073
732545   <-   050
733125   ->   074
733450   <-   053
734085   ->   072
734425   <-   050
735025   ->   072
735405   <-   050
735965   ->   075
736345   <-   046
736945   ->   074
737325   <-   045
737965   ->   074
738305   <-   043


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
750555   ->   045
751105   <-   059
751665   ->   045
752265   <-   059
752925   ->   042
753395   <-   068
753735   ->   047
754459   <-   061
755015   ->   047
755400   <-   058
755905   ->   047
756425   <-   055
756935   ->   042
757575   <-   070


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
777755   <-   062
778760   <-   059
779428   ->   039
780015   <-   040
780615   ->   041
781995   ->   045
782535   <-   070
783215   ->   047
783425   <-   071
784665   <-   068
785055   ->   047
785650   <-   071
786035   ->   047
786675   <-   057
787400   ->   044
787785   <-   073
788295   ->   050
788725   <-   067
789105   ->   040


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
804490   ->   047
805035   <-   042
805725   ->   064
806105   <-   044
806750   ->   061
807135   <-   045
807816   ->   065
808116   <-   048
808735   ->   068
809075   <-   045
809665   ->   071
810865   ->   072
811210   <-   050
811755   ->   069
812145   <-   047
812810   ->   072
813150   <-   048
813745   ->   067
814090   <-   054
814725   ->   068
815065   <-   046
815690   ->   060
816070   <-   042
816855   ->   068



