Data:          2021-10-02_09_09_53
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        18

martinha:      06623 pontos / 105 golpes / 56.23 km/h
soro:          08178 pontos / 113 golpes / 60.28 km/h

Parcial:       14801 pontos
Desequilibrio: 00000 (-)
Quedas:        05773 (-)

FINAL:         09028 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
770707   ->   035
772053   ->   057
772438   <-   039
773037   ->   061
774173   ->   059


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
797060   <-   056
797479   ->   040
798077   <-   054
798553   ->   039
798955   <-   040
799514   ->   042
800003   <-   059
800595   ->   041
800938   <-   063
803030   <-   055
803507   ->   040


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
814016   <-   058
814484   ->   039
815003   <-   063
815470   ->   040
815958   <-   060


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
838011   <-   062
839508   ->   039
840666   ->   043
841302   <-   061
841731   ->   042
842246   <-   064
842669   ->   042
843139   <-   062
843615   ->   043
844036   <-   063
844414   ->   042
844932   <-   062
845352   ->   040
845841   <-   060
846276   ->   045
846749   <-   059
847144   ->   041
847642   <-   061
848106   ->   041
848540   <-   059
848966   ->   042
849497   <-   061



