Data:          2021-10-03_16_16_58
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        8

deco:          09995 pontos / 142 golpes / 59.15 km/h
kaverna:       10894 pontos / 165 golpes / 60.22 km/h

Parcial:       20889 pontos
============

TEMPO   DIR   KMH
-----   ---   ---
158709   ->   050
159614   <-   051
159869   ->   047
160399   <-   065
160929   ->   050
161439   <-   061
161909   ->   049
162469   <-   049
163019   ->   048
163749   <-   061
164179   ->   047
164729   <-   053
165329   ->   049
165799   <-   063
166309   ->   046
166909   <-   066
167334   ->   051
167869   <-   066
168359   ->   051
168869   <-   065
169379   ->   053
169854   <-   060
170366   ->   045
170979   <-   068
171489   ->   051
171964   <-   065
172414   ->   054
172968   <-   066
173479   ->   038
174119   <-   056
174629   ->   040
175289   <-   064
175719   ->   046
176309   <-   072
176779   ->   041
177299   <-   043
178984   <-   042
179664   ->   041
180349   <-   070
180789   ->   047
181349   <-   050
181859   ->   041
182689   <-   073
183119   ->   044
183759   <-   071
184124   ->   047
184764   <-   067
185189   ->   041
185829   <-   072
186259   ->   047
186899   <-   064
187319   ->   041
188129   <-   059
191378   <-   047
191974   ->   039
192699   <-   054
193274   ->   057
193829   <-   047


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
215299   ->   048
215869   <-   055
216489   ->   039
216999   <-   046
218409   <-   062
218834   ->   051
219429   <-   056
219944   ->   046
220539   <-   061
220959   ->   042
221584   <-   065
222104   ->   046
222739   <-   064
223249   ->   044
223839   <-   059
224359   ->   049
224914   <-   050
225509   ->   036
226319   <-   055
226814   ->   040
228389   ->   036
229114   <-   064
229539   ->   043
230219   <-   051
230824   ->   050
231399   <-   064
231889   ->   053
232379   <-   057
232934   ->   056
233399   <-   060
233959   ->   056
234379   <-   046
235019   ->   070
236264   ->   035
237074   <-   063
237502   ->   051
238054   <-   050
238649   ->   064
239029   <-   051
239634   ->   064
240104   <-   047
240739   ->   070
241129   <-   038


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
308389   <-   046
308924   ->   055
309349   <-   052
309949   ->   063
310329   <-   052
310839   ->   064
311269   <-   046
311909   ->   064
312269   <-   045
312869   ->   066
313299   <-   045
313939   ->   069
314279   <-   042
314834   ->   068
315304   <-   046
315899   ->   064
316284   <-   050
316839   ->   064
317259   <-   043
317884   ->   057
318269   <-   048
318819   ->   067
319199   <-   053
319819   ->   066
320159   <-   054
320659   ->   069
321119   <-   050
321639   ->   048
322189   <-   039
322876   ->   065
323279   <-   047
323919   ->   061
324299   <-   042
324924   ->   071
325309   <-   055
325899   ->   066
326289   <-   042
327099   ->   044
327609   <-   044
328254   ->   065


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
338209   <-   045
338809   ->   057
339239   <-   047
339834   ->   061
340179   <-   051
340819   ->   050
341284   <-   049
341879   ->   058
342694   <-   040
343839   <-   047
344439   ->   066
344829   <-   045
345444   ->   066
345829   <-   053
346469   ->   066
346809   <-   054
347389   ->   066
347814   <-   049
348349   ->   069
348794   <-   047
349434   ->   064
350689   ->   067
351119   <-   044
352549   <-   047
353189   ->   067
353619   <-   046
354299   ->   063
354679   <-   051
355279   ->   063
355709   <-   050
356303   ->   067
356689   <-   049
357329   ->   067
357779   <-   049
358329   ->   067
358759   <-   049
359439   ->   068
360869   ->   035
361469   <-   048
362149   ->   064
362569   <-   045
363169   ->   067
363599   <-   050
365049   <-   045
365779   ->   058
366224   <-   045
366909   ->   069
367249   <-   044
367869   ->   063
368359   <-   050
368999   ->   042
369704   <-   046
370319   ->   047
370874   <-   050
371429   ->   064
371859   <-   048
372454   ->   066
374559   <-   039
375249   ->   041
375929   <-   067
376379   ->   049
376949   <-   057
377429   ->   040
378209   <-   050
378814   ->   041
379494   <-   047
380134   ->   037
380839   <-   064
381369   ->   047
381904   <-   064
382329   ->   056
382909   <-   060
383379   ->   051
383829   <-   046
387449   <-   037
388819   <-   055
389284   ->   045
389839   <-   045
390559   ->   035
391199   <-   053
391689   ->   047
392339   <-   038
393059   ->   060
393534   <-   048
395709   <-   044
396434   ->   060
396904   <-   040
398819   <-   039
399504   ->   041
400236   <-   056
400804   ->   053
401274   <-   042
401959   ->   063
402379   <-   039
403109   ->   060
403539   <-   041
404219   ->   064
405989   <-   049
406629   ->   067
407889   ->   061
408294   <-   040
409889   <-   045
410619   ->   062


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
437669   ->   047
438069   <-   049
438825   ->   056
439164   <-   045
439759   ->   058
440209   <-   040
441249   <-   049
441829   ->   069
442254   <-   048
442849   ->   066
443200   <-   048
443709   ->   066
444134   <-   053
444709   ->   046
445309   <-   045
445904   ->   059
446334   <-   048
446949   ->   046
447634   <-   050
447974   ->   056
448404   <-   049
448934   ->   061
449339   <-   048
449939   ->   056
450299   <-   048
450849   ->   063
451279   <-   041
452749   <-   063
453219   ->   046
453769   <-   064
454204   ->   044
454799   <-   066
455249   ->   051
455654   <-   060
456164   ->   048
456634   <-   067
457019   ->   052
457574   <-   060
457999   ->   051
458470   <-   052
458939   ->   042
459729   <-   055
460004   ->   040
460689   <-   064
462019   <-   060
462419   ->   044
462989   <-   066
463359   ->   048
463910   <-   058
464399   ->   039
465039   <-   067
465469   ->   048
466024   <-   063
466494   ->   053
466984   <-   062
467409   ->   039
468089   <-   071


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
492369   ->   055
492709   <-   050
493280   ->   063
494524   ->   065
494859   <-   045
495459   ->   062
495839   <-   045
496475   ->   067
496806   <-   049
497739   <-   050
498299   ->   058
498679   <-   049
499239   ->   065
499559   <-   047
500069   ->   069
500474   <-   052
501029   ->   066
501369   <-   051
501925   ->   070
502269   <-   055
502824   ->   062
503164   <-   047
503759   ->   066
504104   <-   044
504740   ->   068
505039   <-   048
505589   ->   064



