Data:          2021-10-02_15_50_40
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        13

didi:          12233 pontos / 138 golpes / 66.11 km/h
rangel:        12207 pontos / 147 golpes / 63.78 km/h

Parcial:       24440 pontos
249454   <-   074
251679   ->   072
251999   <-   048
252674   ->   075
253024   <-   038
253939   ->   039
254454   <-   067
254919   ->   041
255554   <-   069
255944   ->   053
256459   <-   044
257224   ->   048
257734   <-   045
258414   ->   076
258754   <-   053
259354   ->   079
259635   <-   053
260214   ->   067
260654   <-   039
261384   ->   077
261729   <-   046
263324   <-   047
263879   ->   038
264544   <-   077
264884   ->   044
267784   <-   043
268384   ->   059
268804   <-   046
269404   ->   065
269814   <-   051
270409   ->   056
270924   <-   049
271541   ->   080
271884   <-   043
274414   ->   040
275189   <-   078
275524   ->   048


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
372495   ->   067
372913   <-   045
373634   ->   073
373984   <-   059
374624   ->   056
375074   <-   041


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
385799   ->   058
386228   <-   050
386843   ->   054
387334   <-   050
387979   ->   072
388428   <-   038
389089   ->   076
389469   <-   051
390069   ->   070
390404   <-   054
391049   ->   074
391383   <-   051
391989   ->   065
392413   <-   053
392971   ->   071
393354   <-   054
393944   ->   065
394334   <-   048
394974   ->   071
395334   <-   050
395934   ->   075
396274   <-   049
396894   ->   063
397294   <-   042
398003   ->   078
398324   <-   049
399064   ->   075
399364   <-   061
400394   <-   049
400984   ->   040
403183   ->   037
403843   <-   044
404333   ->   041
404938   <-   073
405314   ->   040
405954   <-   069
406389   ->   042
406944   <-   068
407363   ->   047
407882   <-   067
410719   ->   042
411339   <-   044
412014   ->   065
412444   <-   041
413124   ->   063
413554   <-   045
414274   ->   055
414773   <-   042
415494   ->   037
416374   <-   053
417034   ->   044
417589   <-   067
418014   ->   049
418484   <-   074
418869   ->   046
419444   <-   068
419864   ->   049
420424   <-   072
420844   ->   036
421534   <-   078
421914   ->   046
422424   <-   077
422814   ->   050
423363   <-   073
424033   ->   040
424344   <-   080
425474   <-   046
426229   ->   037
426889   <-   044
427524   ->   067
427933   <-   053
428488   ->   074
429749   ->   068
430174   <-   041
430900   ->   072
431283   <-   048
431924   ->   059
432433   <-   038
433203   ->   040
433884   <-   070
437894   ->   066
438239   <-   046
438874   ->   043
439584   <-   041
440305   ->   070
440649   <-   043
441414   ->   053
443633   <-   047
447134   <-   068
447519   ->   045
448074   <-   069
448494   ->   037
449394   <-   047
449993   ->   060
450414   <-   043
451174   ->   063


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
471534   <-   067
471908   ->   048
472588   <-   036
473948   <-   075
474283   ->   049
474868   <-   073
475203   ->   050
475763   <-   060
476974   <-   075
477384   ->   037
477984   <-   074
478409   ->   047


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
492959   <-   047
493514   ->   041
494253   <-   073
494558   ->   049
495113   <-   069
496513   <-   050
498059   <-   078
498353   ->   044
498974   <-   042
499658   ->   071
500033   <-   051
500633   ->   049
501403   <-   039
502004   ->   042
502554   <-   077
503003   ->   046
503604   <-   054
504113   ->   046
504623   <-   045
505303   ->   043
505864   <-   072
506288   ->   047
506754   <-   073
507143   ->   050
507674   <-   073
507993   ->   050
508553   <-   072
508974   ->   052
509443   <-   079
509783   ->   051
510303   <-   072
510729   ->   050
511155   <-   074
511584   ->   045
512044   <-   050


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
529483   ->   068
529909   <-   059
530503   ->   071
531053   <-   044
531443   ->   072
532128   <-   044
532469   ->   073
532809   <-   044
533533   ->   063
534004   <-   052
534558   ->   066
534880   <-   039
535683   ->   068
536288   <-   051
537204   <-   047
537738   ->   061
538164   <-   056
538823   ->   075


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
554163   ->   052
554673   <-   048
555408   ->   068
555744   <-   052
556338   ->   069
556673   <-   053
557344   ->   074
557704   <-   038
558494   ->   057
558943   <-   050
559554   ->   069
559903   <-   049
560497   ->   078
560813   <-   044


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
575323   ->   069
575711   <-   054
576313   ->   063
576883   <-   050
577353   ->   054
577793   <-   048
578483   ->   068
578823   <-   053
579353   ->   053
579953   <-   048
580616   ->   073
580964   <-   050
581598   ->   067
581983   <-   042
582743   ->   069
583113   <-   053
583754   ->   064
584324   <-   051
584778   ->   070
585503   <-   035
585909   ->   048
586633   <-   038
587223   ->   038



