Data:          2021-10-03_09_28_27
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        16

diana:         08426 pontos / 105 golpes / 63.36 km/h
diego:         07111 pontos / 087 golpes / 63.82 km/h

Parcial:       15537 pontos
============

TEMPO   DIR   KMH
-----   ---   ---
492085   <-   064
494005   ->   045
495025   ->   046
496005   ->   047
496395   <-   071


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
512480   ->   059
512905   <-   042
513775   ->   042
514337   <-   035
515165   ->   064
515550   <-   046
515955   <-   036
516338   ->   064
516745   <-   040
517085   <-   038


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
528605   ->   062
529035   <-   040
530100   ->   038
530435   <-   038
533065   ->   039
533365   <-   064
533985   ->   045
534385   <-   069
535005   ->   048
535350   <-   065
535945   ->   046
536365   <-   064
537035   ->   045
537325   <-   069
537925   ->   044
538335   <-   077
538675   ->   043
539360   <-   050
540875   <-   041
541805   ->   039
542235   <-   070
548640   ->   064
549985   ->   045
551520   ->   039
552136   <-   040
552840   ->   063
553266   <-   043
553867   ->   070
554285   <-   044
554975   ->   063
555360   <-   042
556065   ->   069
556445   <-   042
557110   ->   068
557485   <-   043
558175   ->   070


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
578355   ->   059
578735   <-   045
579415   ->   062
579825   <-   041
580535   ->   066
580915   <-   047
581555   ->   068
581940   <-   047
582645   ->   067
583025   <-   045
583646   ->   068
584075   <-   041
584415   <-   039
584800   ->   066
585140   <-   047
585865   ->   069
586335   <-   038
586975   ->   043


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
601525   ->   065
601908   <-   044
602609   ->   066
602995   <-   041
603375   <-   039
603675   ->   067
604066   <-   048
604765   ->   064
606730   <-   052
607840   <-   067
608225   ->   041
608865   <-   039
609800   ->   041
610230   <-   066
610955   ->   045
611250   <-   058
612618   <-   039
613390   ->   038
614046   <-   061
614555   ->   042
615155   <-   065
615841   ->   041
616205   <-   068
616755   ->   044
617310   <-   070
617945   ->   039
618375   <-   038
619146   ->   041
619785   <-   064
620295   ->   041
620935   <-   059
621430   ->   048
622025   <-   071
622445   ->   038
623235   <-   070
625135   ->   055
625645   <-   044
626315   ->   065
626755   <-   042
627445   ->   064
627865   <-   040
628620   ->   066
628995   <-   039
629770   ->   068
630155   <-   043
630855   ->   065
631265   <-   038
632005   ->   037
632755   <-   037
633566   ->   042
634075   <-   064
634775   ->   045
635125   <-   060
635596   ->   042
638005   <-   045
639825   <-   035
640585   ->   056
641056   <-   039
641800   ->   066
642185   <-   042
642905   ->   069
643295   <-   044
644020   ->   065
644445   <-   037
645215   ->   056
645685   <-   035
647325   <-   053
648565   <-   042
652485   <-   055
653085   ->   047
653556   <-   066
654240   ->   046
655215   ->   040
655775   <-   041
656636   ->   041
657035   <-   044
659375   ->   060
659846   <-   041
660490   ->   065
660935   <-   047
661615   ->   064
662025   <-   049
662665   ->   069


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
795060   ->   054
795466   <-   042
796190   ->   063
796577   <-   044
797256   ->   061
797685   <-   038
798405   ->   058
798836   <-   039
799536   ->   060
800010   <-   037
800816   ->   064
801210   <-   049
801905   ->   064
802285   <-   038
803716   <-   038
804526   ->   059
805725   ->   051
806235   <-   035
809005   ->   038



