Data:          2021-10-03_08_22_09
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        8

caroco:        10449 pontos / 144 golpes / 60.01 km/h
thor:          08087 pontos / 116 golpes / 58.85 km/h

Parcial:       18536 pontos
474220   ->   049
474712   <-   059
475267   ->   064
475778   <-   065


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
488622   ->   046
489813   ->   040
491480   ->   039
491950   <-   060
495021   ->   050
498601   ->   048
499245   <-   055
499977   ->   043
500654   <-   058
501163   ->   055
501720   <-   054
503423   <-   068
503725   ->   050
505347   ->   052
506263   <-   059
506563   ->   055
507073   <-   058
507673   ->   059
508760   ->   068
509357   <-   057
510552   <-   072


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
523437   ->   050
524031   <-   036
526221   <-   064
526701   ->   048
528622   <-   051
529688   <-   059
530925   <-   053
531565   ->   061
535298   ->   044
535768   <-   047
536261   ->   067
537880   ->   042
538520   <-   057
539073   ->   053
540227   ->   051
540760   <-   056
541400   ->   049
541977   <-   068
542487   ->   058
543086   <-   061
543641   ->   047
544361   <-   061
544835   ->   058
545432   <-   068
545945   ->   058
546542   <-   054
547054   ->   053
547865   <-   056
548293   ->   056
548845   <-   070
549230   ->   055
549823   <-   071
550380   ->   042
551020   <-   048
551789   ->   039



