Data:          2021-10-03_14_27_38
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      1
Quedas:        20

didi:          11215 pontos / 134 golpes / 64.31 km/h
rangel:        11824 pontos / 150 golpes / 62.19 km/h

Parcial:       23039 pontos
Desequilibrio: 00000 (-)
Quedas:        10368 (-)

FINAL:         12671 pontos

SEQUÊNCIA 01
============

TEMPO   DIR   KMH
-----   ---   ---
650716   ->   065
651056   <-   047
651826   ->   079
652166   <-   055
652776   ->   076
653126   <-   051
653786   ->   070
654166   <-   037
655106   ->   051
655621   <-   045
656326   ->   057
656836   <-   038
657626   ->   077
657966   <-   050
658648   ->   068


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
671046   <-   073
671426   ->   049
671985   <-   073
673176   <-   075
673521   ->   056
674076   <-   061
675376   <-   076
675801   ->   045
676216   <-   039
676996   ->   054
677466   <-   043
678151   ->   052
678766   <-   036
679431   ->   041
680091   <-   037
681011   ->   062
681391   <-   052
682141   ->   073
682568   <-   052
683206   ->   071
683626   <-   052
684270   ->   068
684696   <-   054
685316   ->   074
685701   <-   050
686336   ->   067
688836   <-   045
689606   ->   042
690246   <-   081


SEQUÊNCIA 20
============

TEMPO   DIR   KMH
-----   ---   ---
708891   <-   068
710001   <-   071
710386   ->   050
710896   <-   063
711316   ->   049
711786   <-   065
712216   ->   052
712726   <-   072
713196   ->   044
713796   <-   052
714687   ->   041
714946   <-   078
715376   ->   042
715966   <-   079
716316   ->   047
716911   <-   077
717256   ->   046
717889   <-   074
718276   ->   038
718996   <-   082
719431   ->   047
719986   <-   067



