Data:          2021-10-03_15_41_48
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      2
Quedas:        19

marujo:        08398 pontos / 098 golpes / 65.45 km/h
rodrigao:      08018 pontos / 078 golpes / 71.38 km/h

Parcial:       16416 pontos
226116   <-   041
226805   ->   064
227106   <-   047


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
242396   <-   066
242786   ->   040
243516   <-   044
244875   <-   074
245216   ->   046
245751   <-   069


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
255010   <-   075


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
264266   ->   057
264605   <-   042
265265   ->   059
265605   <-   040
266301   ->   057
267375   ->   061


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
282296   <-   069
282656   ->   041
283211   <-   047
284470   <-   065
285496   <-   074
286426   <-   071
287071   ->   040


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
304141   <-   073
304516   ->   043
305185   <-   051
305695   ->   037
306416   <-   041


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
376076   ->   065
376415   <-   045
377056   ->   060
377436   <-   041
378096   ->   063
378436   <-   037
379170   ->   070
379545   <-   043
380186   ->   065
380576   <-   041
381346   ->   060
381725   <-   041
382411   ->   073
382776   <-   043
383516   ->   065
383856   <-   041
384546   ->   066
384886   <-   048
385570   ->   038
386936   ->   041
387355   <-   065
394225   <-   063
394955   ->   036
395336   <-   073
395661   ->   041
396216   <-   045
396936   ->   038
397581   <-   069
398256   ->   042
398536   <-   067
399216   ->   037
400026   ->   045
400588   <-   076
401246   ->   042
401571   <-   076
404405   <-   046
405130   ->   074
405426   <-   049
406106   ->   039
406446   ->   036
406746   <-   081
407306   ->   043
407692   <-   045
408416   ->   038
409101   <-   080
410594   <-   038
411225   ->   066
411746   <-   040
412406   ->   070
414455   <-   035
415096   ->   067
415475   <-   040
416161   ->   059
416545   <-   039
417286   ->   063
417656   <-   041
418285   ->   070
418676   <-   039
419446   ->   072
419831   <-   038
420535   ->   036
421256   <-   042
422276   ->   035
422626   <-   078
423686   <-   082
424115   ->   045
424676   <-   081


SEQUÊNCIA 13
============

TEMPO   DIR   KMH
-----   ---   ---
438385   <-   065
438816   ->   037
439586   <-   073
439966   ->   046
440546   <-   079
441655   <-   039
443245   <-   074
443596   ->   042
444186   <-   037
445046   ->   035
445921   <-   076


SEQUÊNCIA 14
============

TEMPO   DIR   KMH
-----   ---   ---
468806   ->   061
469196   <-   045
469876   ->   058
470306   <-   041
471026   ->   068
471406   <-   042
472121   ->   073
472376   <-   047
473056   ->   073
473395   <-   047
473996   ->   066
474381   <-   039
475060   ->   071
475395   <-   043
476041   ->   071
476386   <-   037
477876   <-   041
478556   ->   038
479266   <-   078
479646   ->   041
480265   <-   047
480886   ->   037
481696   <-   078
481996   ->   041
482676   <-   039
483341   ->   039
483959   <-   074
484426   ->   044
487876   <-   038
488606   ->   075
489796   ->   035
490571   <-   075


SEQUÊNCIA 15
============

TEMPO   DIR   KMH
-----   ---   ---
506586   <-   070
507021   ->   044
507556   <-   078
507916   ->   043
508596   <-   036
510196   <-   076
510536   ->   042
511266   <-   041
512586   <-   041
513356   ->   036
513996   <-   040
515851   <-   038
516471   ->   039
517216   <-   075
517636   ->   044
518216   <-   081
518476   ->   040


SEQUÊNCIA 16
============

TEMPO   DIR   KMH
-----   ---   ---
535181   <-   073
535646   ->   042
536198   <-   078
536886   ->   041
537266   <-   066


SEQUÊNCIA 17
============

TEMPO   DIR   KMH
-----   ---   ---
547275   <-   045
547916   ->   041
548509   <-   040
549196   ->   074
549536   <-   040
550256   ->   062
551476   ->   066
551821   <-   041
552546   ->   072
552946   <-   041
553506   ->   066
553846   <-   044
554531   ->   074
554866   <-   046
555506   ->   069
555886   <-   043


SEQUÊNCIA 18
============

TEMPO   DIR   KMH
-----   ---   ---
573256   <-   048
573876   ->   040
574516   <-   075
574946   ->   047
575476   <-   076
575946   ->   047
576416   <-   079
576796   ->   042
577461   <-   075
577796   ->   042
578506   <-   037
579076   ->   039
579721   <-   074
580406   ->   040
581366   ->   043
581706   <-   080
582046   ->   047
582561   <-   055
583116   ->   041
585506   <-   036
587086   <-   038
587706   ->   035
588446   <-   077
588826   ->   043
589466   <-   074
589856   ->   046
591406   ->   061
592136   ->   048


SEQUÊNCIA 19
============

TEMPO   DIR   KMH
-----   ---   ---
602721   <-   048
603276   ->   041
603871   <-   076
604806   <-   077
605201   ->   045
605726   <-   074
606766   <-   077
607116   ->   039
607706   <-   043
608456   ->   060
608828   <-   039
609546   ->   067
609891   <-   043
610526   ->   070
610871   <-   042
611551   ->   064
611936   <-   039
612596   ->   041
614156   ->   067
614496   <-   038
615221   ->   067
615556   <-   042
616246   ->   064
616586   <-   042
617246   ->   064
617591   <-   038
618316   ->   042
619076   <-   038
619676   ->   038
620366   <-   076
620746   ->   041
621411   <-   080
621706   ->   037


SEQUÊNCIA 20
============

TEMPO   DIR   KMH
-----   ---   ---
635382   <-   050
635916   ->   039
636576   <-   062
637046   ->   043
637596   <-   066
638106   ->   042
638666   <-   061
639136   ->   042
639736   <-   062
640251   ->   041
640836   <-   051
641336   ->   037
642016   <-   038
643383   <-   042
644036   ->   067
644386   <-   041
645086   ->   073
645386   <-   039
646086   ->   064
646476   <-   041
647136   ->   063
647646   <-   037
648246   ->   062
649421   ->   065
649826   <-   039
650506   ->   063
650891   <-   040
651656   ->   074
651996   <-   039
652676   ->   065
654090   ->   046
654666   <-   038
655391   ->   035
656011   <-   069
657291   <-   069
657756   ->   041
658316   <-   049
658996   ->   036
659716   <-   075
660146   ->   044
660616   <-   036
662156   <-   045
662686   ->   037
663436   <-   036
664116   ->   063
664456   <-   040
665116   ->   069
665486   <-   035
666316   ->   071
666636   <-   040
667341   ->   072



