Data:          2021-10-03_08_34_12
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        11

jairinho:      13676 pontos / 154 golpes / 66.43 km/h
diego:         11104 pontos / 123 golpes / 67.02 km/h

Parcial:       24780 pontos
216698   ->   044
217386   <-   069
217856   ->   049
218368   <-   053
219114   ->   043
219587   <-   072
220246   ->   044
220651   <-   069
221120   ->   051
221717   <-   044
222443   ->   051
222955   <-   042
223680   ->   073
225003   ->   069
225364   <-   041
226240   ->   052
226709   <-   038


SEQUÊNCIA 04
============

TEMPO   DIR   KMH
-----   ---   ---
248768   ->   046
249107   <-   064
249686   ->   050
250109   <-   074
250773   ->   050
251114   <-   069
251687   ->   052


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
265770   ->   050
266368   <-   060
266986   ->   050
267373   <-   070
267968   ->   052
268352   <-   070
268906   ->   048
269309   <-   071
269888   ->   050
270336   <-   074
270891   ->   052
271191   <-   062
271829   ->   049
272209   <-   071
272790   ->   049
273216   <-   074
273599   ->   052
274109   <-   046
274709   ->   051
275264   <-   065
275755   ->   047
276349   <-   074
276949   ->   049
277329   <-   071
277799   ->   054
278272   <-   077
278869   ->   045
279253   <-   073
279658   ->   050
280277   <-   073
280768   ->   045
281216   <-   043
281959   ->   047
282517   <-   045
283178   ->   076
283559   <-   041
284245   ->   076
284629   <-   056


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
303019   ->   073
303446   <-   036
304214   ->   056
304679   <-   037
306140   <-   037
306836   ->   071
307178   <-   045
307904   ->   074
308242   <-   045
308928   ->   052
309440   <-   042
310247   ->   076
310589   <-   048
311249   ->   080
311594   <-   044
312298   ->   074
312640   <-   047
313258   ->   080
313597   <-   053
314240   ->   077
314581   <-   045
315286   ->   075
315627   <-   044
316309   ->   035
317824   ->   048
318378   <-   067
318999   ->   042
319418   <-   066
320064   ->   045
320491   <-   067
320917   ->   053
321429   <-   074
321857   ->   040
322496   <-   048
323240   ->   047
323709   <-   074
324309   ->   050
324650   <-   059
325416   ->   049
325799   <-   067
327040   <-   041
327767   ->   073
329830   <-   038
330299   ->   052
331711   ->   069
332224   <-   037
332928   ->   077
333269   <-   042
333951   ->   080
334290   <-   048
334891   ->   080
335274   <-   046
335978   ->   081
336277   <-   044
337149   ->   045
337535   <-   063
338047   ->   048
338518   <-   042
339370   ->   043
339754   <-   057
340266   ->   050
340864   <-   045
341568   ->   049
343190   ->   074
343595   <-   038
344364   ->   042
345429   <-   037
345770   ->   072
346111   <-   039
346879   ->   051
347393   <-   035
349119   <-   064
349759   ->   047
350127   <-   067
350634   ->   048
351168   <-   072
351636   ->   042
352211   <-   053
352811   ->   049
353408   <-   072
353834   ->   052
354299   <-   040
355776   <-   064
356309   ->   039
356969   <-   066
357440   ->   047
357996   <-   072
358461   ->   046
358996   <-   073
359594   ->   045
360022   <-   057
360659   ->   042
361216   <-   039
362026   ->   076
362389   <-   048
363029   ->   078
363409   <-   046
364074   ->   079
364416   <-   048
365098   ->   080
365397   <-   041
366208   ->   060
366506   <-   039
367259   ->   051


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
466179   ->   047
466769   <-   073
467668   ->   037
467925   <-   066
468519   ->   048
468967   <-   076
469611   ->   054
469866   <-   057
470486   ->   049
470911   <-   069
471509   ->   050
471894   <-   069
472469   ->   045
472848   <-   048
473664   ->   050
474026   <-   064
474448   ->   052
475560   ->   048
475989   <-   066
476518   ->   050
476948   <-   061
477629   ->   047
478037   <-   068
478506   ->   041
479189   <-   036
482026   ->   042
482538   <-   038
483349   ->   073
483646   <-   047
484286   ->   075
484668   <-   046
485311   ->   077
485697   <-   047
486336   ->   079
486719   <-   046
487360   ->   078
487699   <-   047
488337   ->   080
488679   <-   045
489366   ->   076
489706   <-   048
490346   ->   086
490695   <-   046
491349   ->   077
491669   <-   047
492308   ->   081
492650   <-   043
493350   ->   072
493779   <-   052
494421   ->   080
494805   <-   046
495509   ->   044
496040   <-   069
496554   ->   052
497023   <-   047
497618   ->   047
498261   <-   074
498666   ->   053
499178   <-   063
499689   ->   051
500219   <-   068
500839   ->   050


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
525866   ->   046
526250   <-   069
526784   ->   050
527466   <-   035
528256   ->   038
529343   ->   046
529685   <-   073
530154   ->   051
530581   <-   068
531217   ->   051
531563   <-   069
532197   ->   048
532607   <-   066
533330   ->   039
534269   ->   051
534656   <-   080
535274   ->   054
535531   <-   059
536219   ->   049
536619   <-   074
537169   ->   050
537516   <-   072
538155   ->   042
538538   <-   077
538965   ->   050
539562   <-   067
540197   ->   047
540499   <-   065
541098   ->   050
541439   <-   053
542165   ->   045
542629   <-   073
543062   ->   052
543636   <-   070
544277   ->   049
544618   <-   074
545258   ->   049
545641   <-   071
546167   ->   048
546598   <-   076
548288   ->   051
548714   <-   044
549479   ->   073
549909   <-   045
550506   ->   047
551061   <-   040
551786   ->   057
554517   ->   066
554902   <-   039
555686   ->   074
556033   <-   046
556756   ->   057
557227   <-   041
557951   ->   078
558289   <-   041
558998   ->   052


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
584618   ->   050
585131   <-   067


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
603797   ->   048
604394   <-   063
604989   ->   051
605374   <-   067
605845   ->   036
606677   <-   066
607275   ->   048
607615   <-   055
608362   ->   046
608725   <-   078
609364   ->   048
610348   ->   048
610730   <-   066
611306   ->   051
611626   <-   062
612181   ->   051
612671   <-   041
613566   ->   045
614549   ->   049
616213   <-   039
616640   ->   050
617216   <-   047
617900   ->   076
618283   <-   042
619008   ->   076
619350   <-   045
620010   ->   081
620352   <-   047
620991   ->   078
621375   <-   049
621952   ->   081
622289   <-   045
622955   ->   074
623338   <-   043
623978   ->   083
624319   <-   048
624959   ->   053
625471   <-   039
626219   ->   057
626599   <-   042
627286   ->   080
627626   <-   042
628266   ->   081
628648   <-   052
629287   ->   078
629638   <-   043
630269   ->   079


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
649557   ->   048
650111   <-   045
650666   ->   047
651218   <-   044
652074   ->   047
652499   <-   064
653104   ->   046
653456   <-   060
653971   ->   049
654570   <-   068
655146   ->   048
655569   <-   070
656170   ->   041
656554   <-   049
657303   ->   043
657728   <-   044
658368   ->   045
659007   <-   067
659604   ->   046
659968   <-   067
660692   ->   045


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
687082   ->   067
687467   <-   046
688106   ->   075
688490   <-   047
689088   ->   082
689471   <-   048
690068   ->   081
690410   <-   048
691029   ->   082
691371   <-   047
691967   ->   080
692349   <-   048
692906   ->   083
693287   <-   045
693951   ->   080
694291   <-   038
695104   ->   058
695488   <-   046
696127   ->   080
696469   <-   045
697152   ->   081
697490   <-   045
698174   ->   070
698516   <-   038
699499   ->   044
699796   <-   055
700353   ->   050
700839   <-   066
701481   ->   046
701819   <-   056
702461   ->   044
702889   <-   068
703316   ->   047
703936   <-   058



