Data:          2021-10-03_12_48_38
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      21
Quedas:        7

mister:        08106 pontos / 099 golpes / 63.85 km/h
bruno:         07178 pontos / 098 golpes / 60.50 km/h

Parcial:       15284 pontos
081419   <-   043
082059   ->   078
082400   <-   042
086069   <-   058
086624   ->   044
087179   <-   067
087691   ->   041
088203   <-   045
088865   ->   043
089503   <-   066
089931   ->   035
090720   <-   055
091275   ->   046
091765   <-   057
092233   ->   043
092896   <-   063
093344   ->   036
094176   <-   045
094858   ->   035
096693   ->   063
097120   <-   037
097888   ->   073
098272   <-   044
098933   ->   064
099359   <-   038
100087   ->   058
100513   <-   040
101237   ->   070
101622   <-   042
102304   ->   069
106357   ->   038
108619   <-   037
110238   <-   059
110795   ->   047
111307   <-   060
111859   ->   041
112459   <-   062
112929   ->   046
113611   <-   057
114165   ->   048
114677   <-   060
115168   ->   039
115848   <-   054
117149   <-   052


SEQUÊNCIA 04
============

TEMPO   DIR   KMH
-----   ---   ---
138978   <-   051
139512   ->   041
140192   <-   062
140662   ->   042
141429   <-   057
141839   ->   045
142538   <-   062
142794   ->   045
143435   <-   063
143883   ->   044
144544   <-   061
146805   ->   068
147232   <-   045
151456   <-   035
152158   ->   070
152523   <-   050
153162   ->   068
153500   <-   048
154166   ->   066
154677   <-   043
155125   ->   072
155678   <-   046
156064   ->   063
156640   <-   040
157025   ->   067
157663   <-   044
158092   ->   070
158518   <-   047
159052   ->   063
159435   <-   042
160159   ->   041
160716   <-   044


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
185266   ->   066
187395   <-   038
189535   ->   072
193910   ->   053
194995   ->   058
195636   <-   040
195935   ->   061
196445   <-   040
196995   ->   064
197336   <-   048
197956   ->   063
198426   <-   038
198936   ->   072
199325   <-   051
199966   ->   064
200330   <-   041
201926   <-   036
202606   ->   038
203250   <-   066
204425   <-   043
205915   <-   067
209141   ->   054
210825   ->   036
212511   ->   039
213131   <-   059
213555   ->   048
215841   <-   058
217005   <-   065
218036   <-   038
219530   <-   069
221746   ->   055
224030   <-   048
225436   <-   037
225866   ->   066
226286   <-   045
226826   ->   067
227245   <-   046
227856   ->   053
229065   ->   071
234546   ->   063
235060   <-   035
235735   ->   039
236405   <-   056
238296   ->   060
238686   <-   043
239325   ->   038
240096   <-   037
240736   ->   058
241160   <-   036
242605   <-   038
243296   ->   067
243656   <-   049
244176   ->   069
245281   ->   069
245656   <-   042
246295   ->   067
247495   ->   069
247796   <-   040
248586   ->   061
248990   <-   042
250565   <-   066


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
344136   <-   063
344651   ->   043
345325   <-   070
345756   ->   044
346355   <-   065
346870   ->   041
347506   <-   060
348825   <-   037
349576   ->   047
350127   <-   059
350596   ->   043
351327   <-   056
351728   ->   046
352365   <-   056
352906   ->   043
353460   <-   064
353971   ->   042
354610   <-   068
355741   <-   041
356425   ->   038
357186   <-   055
357536   ->   043
358195   <-   065
358666   ->   041
359326   <-   050
359836   ->   045
360391   <-   065
360856   ->   044
361416   <-   064
361931   ->   041
362526   <-   070


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
378526   <-   063
379061   ->   046
379616   <-   059
380125   ->   048
380656   <-   059
381201   ->   050
381676   <-   060
382153   ->   048
382666   <-   036
386015   <-   055
386401   ->   040
386996   <-   047
387586   ->   044
388146   <-   058
388576   ->   050
389195   <-   062
389705   ->   038
390345   <-   037
391046   ->   047
391596   <-   069
392031   ->   050
392615   <-   065
393115   ->   043
393716   <-   063
394186   ->   042
394845   <-   062
395336   ->   042
395956   <-   055
396506   ->   036
397236   <-   064
397706   ->   042
398346   <-   064
399686   <-   035
400326   ->   038
401056   <-   067
401476   ->   039
402166   <-   035
402911   ->   037
403616   <-   067
404041   ->   047
404636   <-   058
408535   ->   038
410076   ->   037
410676   <-   041
411361   ->   062
411716   <-   045
414445   ->   035
415091   <-   039
415776   ->   068
416161   <-   045
416886   ->   041
417545   <-   039
418096   ->   071
418486   <-   046
419076   ->   065
419506   <-   049


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
442741   ->   059
443210   <-   046
443766   ->   059
444125   <-   040
444850   ->   058
445216   <-   048
445856   ->   069
446236   <-   047
446876   ->   060
447240   <-   052
447836   ->   063
448221   <-   046
449056   ->   042
449396   <-   041
450101   ->   062
450526   <-   044
451166   ->   066
451546   <-   046
452126   ->   067
452509   <-   052
453109   ->   064
453486   <-   041
454176   ->   064
454545   <-   049
455136   ->   067
456386   ->   061
457736   ->   044
459106   ->   065
459570   <-   044
460171   ->   063
460546   <-   047
461151   ->   053
461595   <-   039
462366   ->   064
462745   <-   047
463386   ->   061
463776   <-   042
464501   ->   058
464886   <-   044
465526   ->   063
465906   <-   046
466506   ->   049
467016   <-   041
467701   ->   039
468466   <-   039
470216   <-   063
470626   ->   042
471351   <-   062
471816   ->   042
472501   <-   061
472929   ->   045
473565   <-   063
474036   ->   042
474631   <-   054
475146   ->   038
475871   <-   060
476336   ->   043
476981   <-   064
477406   ->   049
478046   <-   054
478556   ->   040
479221   <-   072
479686   ->   035
480416   <-   063
481611   <-   037
482306   ->   038
482995   <-   051
483586   ->   044
484146   <-   057
484656   ->   045
486026   ->   041
486607   <-   063
487051   ->   044
487686   <-   067
488116   ->   042
488886   <-   040
489306   ->   041
490015   <-   037
490696   ->   059
491101   <-   047
491701   ->   063
492149   <-   041
492806   ->   043
494216   ->   061
494596   <-   038
495326   ->   037
496801   ->   060
497226   <-   044
497835   ->   061
498226   <-   047
498826   ->   063
499205   <-   045
499880   ->   064
501321   ->   055
502236   ->   049
502706   <-   042
503626   ->   057
503776   <-   038
504501   ->   063
504886   <-   045
505466   ->   061
505906   <-   040
506556   ->   059
507016   <-   038
509516   ->   067
509941   <-   047
510536   ->   063
510921   <-   039



