Data:          2021-10-02_17_13_21
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      0
Quedas:        11

temir:         11584 pontos / 159 golpes / 61.12 km/h
andre:         14387 pontos / 144 golpes / 70.20 km/h

Parcial:       25971 pontos
217360   ->   053
218025   <-   068


SEQUÊNCIA 05
============

TEMPO   DIR   KMH
-----   ---   ---
227410   ->   056
228030   <-   059
228454   ->   054
229054   <-   064
229565   ->   049
230120   <-   073
230525   ->   047
230990   ->   037
231380   <-   058
231870   ->   053
232420   <-   075
232765   ->   044
233620   <-   044
234260   ->   051
234857   <-   074
235280   ->   057
235835   <-   042
236560   ->   045
237135   <-   076
237525   ->   056
238120   <-   070
238525   ->   050
239120   <-   076
239520   ->   052
240120   <-   051
240850   ->   053
241400   <-   046
242215   ->   051
242770   <-   075
243240   ->   052
243795   <-   077
244220   ->   050
244880   <-   074
245310   ->   050
245925   <-   079
246350   ->   054
246910   <-   080
247330   ->   056
247890   <-   080
248275   ->   043
248915   <-   044
249680   ->   049
250215   <-   078
250650   ->   052
251210   <-   079
251880   ->   036
252410   <-   045
253140   ->   067
253560   <-   035
254420   ->   051
254970   <-   037
255785   ->   075
256125   <-   045
256930   ->   078
257300   <-   047
257940   ->   081
258280   <-   046
258920   ->   082
259300   <-   042
260050   ->   082
260350   <-   042
261030   ->   078
261410   <-   045
262185   ->   082
262355   <-   048
263030   ->   055
264635   ->   079
264955   <-   044
265760   ->   077
266060   <-   038
266810   ->   087
267150   <-   047
267750   ->   085
268110   <-   050
268670   ->   080
269010   <-   048
269650   ->   084
269990   <-   048
270630   ->   084
270970   <-   045
271685   ->   080


SEQUÊNCIA 06
============

TEMPO   DIR   KMH
-----   ---   ---
293330   <-   058
293750   ->   054
294335   <-   051
294880   ->   051
295440   <-   075
295910   ->   048
296510   <-   072
296895   ->   046
297680   <-   056
298195   ->   049
298750   <-   081
299150   ->   054
300820   ->   039
302290   ->   051
302805   <-   043
303570   ->   046
304190   <-   036
306216   <-   072
306685   ->   055
307240   <-   049
308005   ->   049
308600   <-   074
309035   ->   054
309600   <-   068
310050   ->   049
310610   <-   044
311295   ->   052
311890   <-   070
312360   ->   051
312950   <-   059
313425   ->   052
314020   <-   074
314400   ->   055
314940   <-   072
315370   ->   050
316050   <-   040
316960   ->   041
317522   <-   077
317990   ->   047
318590   <-   041
319400   ->   048
319930   <-   082
320360   ->   041
321190   <-   086
321575   ->   054
322170   <-   075
322570   ->   059
323190   <-   051
323880   ->   052
324390   <-   086
324775   ->   041
325545   <-   078
325970   ->   047
326610   <-   083
326990   ->   050
327550   <-   040
328380   ->   066
328780   <-   048
329510   ->   089


SEQUÊNCIA 07
============

TEMPO   DIR   KMH
-----   ---   ---
410230   ->   049
411900   <-   066
412280   ->   052
412860   <-   068
413370   ->   039
414090   <-   055
414610   ->   048
415030   ->   044
415301   <-   073
415695   ->   052
416330   <-   072
416800   ->   050
417360   <-   069
417790   ->   044
418640   <-   042
419280   ->   052
419880   <-   073
420860   <-   056
421415   ->   054
422010   <-   076
422525   ->   043
423120   <-   080
423550   ->   043
424210   <-   076
424590   ->   043
425275   <-   041
426040   ->   070
426435   <-   043
427070   ->   069
427470   <-   046
428150   ->   071
428490   <-   039
429300   ->   079
429650   <-   045
430330   ->   079
430670   <-   048
431330   ->   082
432785   ->   036
433295   <-   044
434020   ->   042
434665   <-   076
435005   ->   059
435645   <-   079
436115   ->   051
436670   <-   042
437485   ->   050
438010   <-   075
438440   ->   044
439080   <-   082
439460   ->   051
440105   <-   083
440516   ->   048
442195   ->   038
442720   <-   080
443155   ->   053
443700   <-   077
444130   ->   042
444815   <-   082
445245   ->   051
445820   <-   083
446249   ->   044
446860   <-   081
447290   ->   051
447840   <-   082
448230   ->   045
449085   <-   045
450065   ->   036
450685   <-   071
451130   ->   051
451750   <-   042
452690   ->   058
453395   <-   038
454206   ->   048
454760   <-   066
455230   ->   046
456740   ->   049
457295   <-   081
457680   ->   050
458320   <-   036
459155   ->   082
459530   <-   039


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
482870   ->   053
483430   <-   060
483920   ->   052
484560   <-   065
485030   ->   050
485630   <-   067
486675   <-   067
487740   <-   071
488120   ->   045
488780   <-   071
489191   ->   055
490046   <-   041
490640   ->   048
492180   <-   070
492605   ->   051
493330   <-   064
493650   ->   052
494270   <-   044
494996   ->   070
495400   <-   043
496190   ->   037
496915   <-   046
497725   ->   074
498070   <-   045
498810   ->   047
499411   <-   072
499880   ->   048
500470   <-   044
501415   ->   041
502010   <-   081
502350   ->   047
503080   <-   079
503460   ->   053
503975   <-   078
504445   ->   055
504870   <-   083
505360   ->   052
505830   <-   035
506810   ->   041
507365   <-   082
507860   ->   048
509265   ->   038
509860   <-   037
510630   ->   071
512830   ->   035
513590   <-   068
514040   ->   045
514810   <-   073
515155   ->   050
515835   <-   077
516136   ->   055
516730   <-   074
517116   ->   054
519420   <-   065
519931   ->   043
520530   <-   078
520950   ->   048
521580   <-   068


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
542290   ->   046
543100   <-   038
546890   <-   063
548391   ->   053
548990   <-   072
549280   ->   052
549970   <-   073
550375   ->   050
550990   <-   077
551336   ->   047
551930   <-   042
552615   ->   063
553000   <-   075
553810   ->   052
554510   ->   045


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
571152   ->   064
571580   <-   044
572260   ->   076
572605   <-   052
573285   ->   078
573711   <-   044
574290   ->   071
574631   <-   041
575355   ->   051
575890   <-   047
576570   ->   069
576956   <-   050
577760   ->   044
578280   <-   079
578680   ->   054
579215   <-   039
579945   ->   086
580320   <-   053
580920   ->   086
581265   <-   049
581860   ->   080
583140   ->   043
583690   <-   049
584445   ->   081
584740   <-   050
585320   ->   085
585661   <-   046
586450   ->   083
587475   ->   049
587920   <-   038
588771   ->   049
589286   <-   085
589881   ->   046
590370   <-   056
591055   ->   052
591571   <-   084
591955   ->   051
592570   <-   067
593021   ->   046
593701   <-   069
594170   ->   050
594721   <-   077
595155   ->   044
595880   <-   048
596605   ->   057
597030   <-   046
597840   ->   076
598140   <-   046
598781   ->   073
599200   <-   047
599840   ->   079
600190   <-   045
600910   ->   055
602450   ->   053
602920   <-   038
603771   ->   074
604111   <-   038
605050   ->   052
605606   <-   043
606500   ->   039
607146   <-   081
607655   ->   036
608595   <-   038


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
628050   ->   051
628670   <-   060
629180   ->   048
629730   <-   048
630375   ->   047
631050   <-   070
631441   ->   047
632445   ->   048
633041   <-   067


SEQUÊNCIA 12
============

TEMPO   DIR   KMH
-----   ---   ---
644411   ->   054
644945   <-   058
645540   ->   050
646185   <-   042
646866   ->   052
647840   ->   050
648466   <-   069
648895   ->   053
649446   <-   053
650080   ->   051
650640   <-   046
651366   ->   048
651901   <-   075
652325   ->   041
653060   <-   068
653480   ->   041
654310   <-   039



