Data:          2021-10-02_15_39_14
Versão:        v4.0.2 / dupla / radar / 300s

Descanso:      4
Quedas:        10

soro:          08986 pontos / 113 golpes / 62.96 km/h
geraldo:       09637 pontos / 145 golpes / 57.40 km/h

Parcial:       18623 pontos
279903   <-   057
280413   ->   058
280839   <-   053


SEQUÊNCIA 08
============

TEMPO   DIR   KMH
-----   ---   ---
308638   <-   050
309279   ->   060
309699   <-   048
310303   ->   063
310708   <-   048
311369   ->   063
311749   <-   051
312419   ->   060
312883   <-   045
313503   ->   042
314954   ->   046
315489   <-   044
316213   ->   064
316593   <-   047
317258   ->   059
317683   <-   048
318284   ->   055
318748   <-   055
319348   ->   067
319734   <-   052
320329   ->   057
320758   <-   051
321388   ->   067
321778   <-   048
322418   ->   067
322803   <-   048
323403   ->   067
323784   <-   052
324358   ->   066
324788   <-   046
325429   ->   066
325834   <-   048
326448   ->   062
326879   <-   053
327433   ->   061
327904   <-   045
329269   <-   045
329948   ->   060
330379   <-   053
330933   ->   045
331569   <-   047
332188   ->   066
332618   <-   036
334168   <-   046
334828   ->   065
335258   <-   054
336608   <-   039
337419   ->   040
338178   <-   070
338568   ->   038
339254   <-   057
339808   ->   036
340448   <-   061
340958   ->   038
341558   <-   063
342023   ->   037
342709   <-   066
343178   ->   037
343733   <-   055
344374   ->   036
344993   <-   065
345503   ->   035
346163   <-   068
347425   <-   054
348834   <-   055
350038   <-   044
351518   <-   066
352928   <-   061
353388   ->   035
354029   <-   039


SEQUÊNCIA 09
============

TEMPO   DIR   KMH
-----   ---   ---
378803   ->   065
379188   <-   046
379951   ->   061
380338   <-   047
380958   ->   061
381370   <-   050
382003   ->   054
382468   <-   040
383243   ->   067
383618   <-   052
384223   ->   060
384608   <-   049
385289   ->   061
385708   <-   048
386313   ->   054
386818   <-   049
387488   ->   069
387856   <-   053
388383   ->   037
389148   <-   042
389788   ->   077
390153   <-   043
390788   ->   068
391178   <-   048
391774   ->   039
392373   <-   053
393013   ->   073
393353   <-   043
394078   ->   068
394438   <-   049
395039   ->   039
395678   <-   047
396318   ->   067


SEQUÊNCIA 10
============

TEMPO   DIR   KMH
-----   ---   ---
409483   ->   064
409843   <-   052
410398   ->   061
410783   <-   048
411378   ->   049
411928   <-   047
412533   ->   061
412908   <-   051
414658   <-   036
416118   <-   058
417328   <-   073
417803   ->   037
418348   <-   051
418933   ->   035
419608   <-   077
419948   ->   038
420638   <-   070
421063   ->   036
421748   <-   074
422168   ->   037
422748   <-   056
424008   <-   061
424563   ->   036
425078   <-   060
425673   ->   035
426185   <-   063
427233   <-   051
428418   <-   070


SEQUÊNCIA 11
============

TEMPO   DIR   KMH
-----   ---   ---
440948   ->   048
441528   <-   043
442228   ->   058
442648   <-   040
443458   ->   037
443978   <-   054
444618   ->   064
445003   <-   044
445683   ->   060
446108   <-   040
447263   <-   049
447858   ->   056
448288   <-   052
448883   ->   038
449569   <-   051
450143   ->   062
450548   <-   053
451103   ->   050
451658   <-   051
452208   ->   054
452723   <-   046
453358   ->   048
454898   ->   038
455558   <-   051
456158   ->   048
456711   <-   041
457478   ->   064
457858   <-   051
459188   <-   046
459778   ->   066



